Date ,County ,Unecomployment Rate,Unempolyment Number ,CalFresh Households,CalFresh Persons ,Warn Employees,Under $75000
2015,Contra Costa ,5.016666667,27383.33333,427128,861365,3489,181070
2015,Del Norte ,8.558333333,841.6666667,30231,62322,0,7152
2015,El Dorado ,5.708333333,5025,87627,157641,997,35820
2015,Fresno ,10.19166667,44850,1206894,2815245,40,211034
2015,Glenn ,8.725,1129.166667,18120,43282,0,7120
2015,Humboldt ,5.6,3475,144574,251792,381,40129
2015,Imperial ,24.46666667,18775,207095,518220,75,33688
2015,Inyo ,5.783333333,526.6666667,12668,24974,858,5570
2015,Kern ,10.20833333,39841.66667,811500,1907184,0,177691
2015,Kings ,10.50833333,6058.333333,127659,296010,119,29097
2015,Lake ,7.6,2202.5,76006,147874,201,20962
2015,Lassen ,7.208333333,778.3333333,18529,38267,14995,6761
2015,Los Angeles ,6.616666667,329583.3333,7024935,14131275,107,2012666
2015,Madera ,10.5,6291.666667,145118,357090,305,31914
2015,Marin ,3.55,4916.666667,77278,127032,0,42653
2015,Mariposa ,7.241666667,573.3333333,13308,25254,0,5043
2015,Mendocino ,5.816666667,2315,84720,158301,181,25337
2015,Merced ,11.375,12941.66667,301550,700899,0,57917
2015,Modoc ,8.6,282.5,5532,12000,451,3010
2015,Mono ,6.15,505,5962,9984,195,3073
2015,Monterey ,8.2,17700,277234,619738,259,77019
2015,Napa ,4.625,3408.333333,43585,90018,7099,25912
2015,Nevada ,5.425,2603.333333,51263,92839,0,25453
2015,Orange ,4.458333333,70775,1474482,3083939,0,495259
2015,Placer ,5.05,8916.666667,112729,218729,1651,68614
2015,Plumas ,10.35833333,809.1666667,13139,24603,22,5869
2015,Riverside ,6.708333333,69191.66667,1549167,3533198,1621,438752
2015,Sacramento ,5.983333333,41025,1254973,2639313,0,329126
2015,San Benito ,7.566666667,2241.666667,32671,73072,1021,9082
2015,San Bernardino ,6.45,59200,2163346,4815532,1748,402616
2015,San Diego ,5.208333333,80525,1711776,3494070,6570,617969
2015,San Francisco ,3.65,19725,407961,624507,3626,166395
2015,San Joaquin ,8.883333333,27941.66667,635820,1456003,1410,142658
2015,San Luis Obispo ,4.733333333,6566.666667,120386,223174,0,61018
2015,San Mateo ,3.416666667,14833.33333,194254,381631,32,105625
2015,Santa Barbara ,5.283333333,11491.66667,208528,447721,1689,81262
2015,Santa Clara ,4.141666667,42000,663222,1329302,0,249075
2015,Santa Cruz ,7.5,10725,166144,312077,1914,52042
2015,Shasta ,7.758333333,5741.666667,156162,300742,0,50886
2015,Sierra ,8.758333333,119.1666667,2058,3750,5213,850
2015,Siskiyou ,9.375,1675.833333,39319,84637,207,15318
2015,Solano ,6.116666667,12533.33333,274847,527321,113,78783
2015,Sonoma ,4.483333333,11550,240507,431564,124,106346
2015,Stanislaus ,9.483333333,22858.33333,518818,1106135,137,116339
2015,Sutter ,10.70833333,4791.666667,68322,158069,616,21512
2015,Tehama ,7.916666667,1978.333333,57250,125047,0,17993
2015,Trinity ,7.8,400,12243,21987,0,4294
2015,Tulare ,11.63333333,23483.33333,635567,1497311,132,99337
2015,Tuolumne ,7.041666667,1517.5,37618,67034,18,15489
2015,Ventura ,5.633333333,24116.66667,448592,909040,890,130093
2015,Yolo ,6.466666667,6716.666667,123452,248845,320,44337
2015,Yuba ,9.3,2566.666667,75007,163089,0,18298
2016,Alameda ,4.3,35691.66667,726026,1393239,2726,267416
2016,Alpine ,6.55,38.33333333,1103,1806,0,223
2016,Amador ,5.95,864.1666667,21118,40026,109,9336
2016,Butte ,6.608333333,6716.666667,203694,384777,0,61225
2016,Calaveras ,5.658333333,1179.166667,33745,62242,0,11125
2016,Colusa ,15.58333333,1696.666667,7528,17132,0,4660
2016,Contra Costa ,4.466666667,24741.66667,408477,815239,1115,176669
2016,Del Norte ,7.525,735.8333333,31272,63811,202,7105
2016,El Dorado ,5.141666667,4575,86102,153273,3009,34742
2016,Fresno ,9.483333333,42225,1216569,2815734,0,210300
2016,Glenn ,8.316666667,1079.166667,18656,43384,125,7496
2016,Humboldt ,4.941666667,3075,150201,254594,0,40257
2016,Imperial ,24.11666667,18133.33333,210095,513744,0,33096
2016,Inyo ,5.275,469.1666667,12676,24559,1024,5458
2016,Kern ,10.39166667,40283.33333,847593,1970876,92,177469
2016,Kings ,9.958333333,5700,129834,295870,0,29513
2016,Lake ,6.725,1951.666667,79337,149790,282,20212
2016,Lassen ,6.925,717.5,18830,37792,13276,6543
2016,Los Angeles ,5.25,264608.3333,6707066,13419709,189,1985015
2016,Madera ,9.241666667,5633.333333,144214,351064,243,31085
2016,Marin ,3.291666667,4583.333333,74951,123650,1718,40909
2016,Mariposa ,6.891666667,519.1666667,13084,24158,0,5144
2016,Mendocino ,5.275,2090,80502,151730,104,25549
2016,Merced ,10.575,12091.66667,294202,679917,0,57267
2016,Modoc ,7.866666667,256.6666667,6196,13018,370,2893
2016,Mono ,5.383333333,448.3333333,5432,9529,369,3084
2016,Monterey ,7.741666667,16750,272555,603915,253,75482
2016,Napa ,4.291666667,3116.666667,42561,87291,7564,24816
2016,Nevada ,4.783333333,2303.333333,52160,91926,0,24902
2016,Orange ,4.041666667,64541.66667,1478188,3037742,0,489951
2016,Placer ,4.491666667,8050,111435,211507,972,66595
2016,Plumas ,9.833333333,764.1666667,13918,25586,122,5825
2016,Riverside ,6.125,64250,1548122,3451713,1855,435825
2016,Sacramento ,5.4,37508.33333,1229272,2568688,63,325862
2016,San Benito ,6.666666667,2025,30526,67438,564,8815
2016,San Bernardino ,5.775,53700,2141937,4687079,4633,399402
2016,San Diego ,4.716666667,73858.33333,1704070,3437846,2711,606764
2016,San Francisco ,3.275,18300,418524,634423,3440,158641
2016,San Joaquin ,8.133333333,25866.66667,620002,1394444,712,140894
2016,San Luis Obispo ,4.325,6041.666667,119498,217689,0,59574
2016,San Mateo ,3.05,13483.33333,181774,352905,230,100395
2016,Santa Barbara ,5.066666667,10891.66667,222875,463802,1291,80049
2016,Santa Clara ,3.783333333,38775,632756,1243408,0,239676
2016,Santa Cruz ,6.95,9983.333333,175596,320757,828,50552
2016,Shasta ,6.966666667,5166.666667,155321,292888,55,50465
2016,Sierra ,7.616666667,101.6666667,1928,3328,8233,854
2016,Siskiyou ,8.516666667,1521.666667,38558,81280,91,14921
2016,Solano ,5.508333333,11391.66667,268778,508232,10,77816
2016,Sonoma ,3.975,10316.66667,227186,403519,439,104006
2016,Stanislaus ,8.616666667,20908.33333,502823,1056181,314,114059
2016,Sutter ,9.716666667,4358.333333,68728,157545,582,21151
2016,Tehama ,7.116666667,1785,54812,119167,75,17491
2016,Trinity ,7.108333333,353.3333333,12094,21089,0,4266
2016,Tulare ,11.18333333,22716.66667,629227,1469601,363,99177
2016,Tuolumne ,6.216666667,1341.666667,37665,65422,6,15275
2016,Ventura ,5.216666667,22208.33333,448517,900126,1575,128705
2016,Yolo ,5.891666667,6241.666667,127742,250113,0,44047
2016,Yuba ,8.6,2425,74249,159980,0,18340
2017,Alameda ,3.666666667,30825,687339,1299075,1845,252789
2017,Alpine ,6.233333333,34.16666667,967,1690,0,192
2017,Amador ,4.966666667,730.8333333,19930,36456,171,8893
2017,Butte ,5.783333333,5916.666667,199914,371286,0,60594
2017,Calaveras ,4.725,995,33567,60434,8,10825
2017,Colusa ,14.30833333,1539.166667,8249,18639,0,4619
2017,Contra Costa ,3.825,21416.66667,378254,755425,1497,167667
2017,Del Norte ,6.433333333,624.1666667,30836,63038,0,7196
2017,El Dorado ,4.366666667,3908.333333,81556,144225,316,34086
2017,Fresno ,8.525,37941.66667,1163313,2688268,0,205710
2017,Glenn ,7.458333333,957.5,18010,40359,152,7339
2017,Humboldt ,4.183333333,2625,145376,244965,2,39933
2017,Imperial ,19.53333333,14091.66667,207198,501796,0,31700
2017,Inyo ,4.366666667,378.3333333,12181,23291,1781,5474
2017,Kern ,9.208333333,35358.33333,827711,1918794,13,177162
2017,Kings ,8.891666667,5100,127578,288036,0,28650
2017,Lake ,5.783333333,1694.166667,77024,143246,547,19510
2017,Lassen ,5.533333333,552.5,18768,37364,19938,6299
2017,Los Angeles ,4.758333333,242158.3333,6473819,12979432,1,1928880
2017,Madera ,8.1,4941.666667,137974,337933,0,30751
2017,Marin ,2.883333333,4025,71631,118500,0,39155
2017,Mariposa ,5.9,446.6666667,12205,22239,1,5115
2017,Mendocino ,4.525,1788.333333,75438,140849,160,24244
2017,Merced ,9.383333333,10800,282082,652700,0,56967
2017,Modoc ,8.141666667,258.3333333,6620,14070,925,2884
2017,Mono ,4.45,377.5,4967,8392,190,2953
2017,Monterey ,7.25,15758.33333,253693,560607,243,72534
2017,Napa ,3.641666667,2675,38300,76754,6751,23326
2017,Nevada ,4.116666667,1987.5,49431,85583,12,24082
2017,Orange ,3.483333333,56341.66667,1394528,2828824,0,474440
2017,Placer ,3.858333333,7016.666667,104706,196127,1623,64725
2017,Plumas ,8.966666667,690.8333333,13689,24771,207,5632
2017,Riverside ,5.241666667,56291.66667,1471910,3252912,1748,424277
2017,Sacramento ,4.658333333,32525,1179725,2471794,1,318241
2017,San Benito ,5.775,1766.666667,26714,59456,522,8188
2017,San Bernardino ,4.933333333,46450,1996827,4354242,1206,390264
2017,San Diego ,4.016666667,63233.33333,1609462,3237234,5854,585120
2017,San Francisco ,2.925,16516.66667,407506,611301,3825,149066
2017,San Joaquin ,6.991666667,22600,580168,1287967,663,138077
2017,San Luis Obispo ,3.6,5050,114459,203277,0,57752
2017,San Mateo ,2.725,12125,163157,313325,53,93021
2017,Santa Barbara ,4.541666667,9741.666667,225028,457286,1275,77750
2017,Santa Clara ,3.225,33416.66667,568076,1104999,25,226572
2017,Santa Cruz ,5.708333333,8133.333333,173659,311586,172,48557
2017,Shasta ,5.8,4291.666667,148806,278971,0,49732
2017,Sierra ,6.525,85.83333333,1932,3269,7044,774
2017,Siskiyou ,7.275,1292.5,37153,77025,422,14497
2017,Solano ,4.775,9916.666667,252881,474861,0,75531
2017,Sonoma ,3.391666667,8783.333333,207385,364562,313,98721
2017,Stanislaus ,7.483333333,18125,474976,992929,75,110451
2017,Sutter ,8.716666667,3908.333333,65945,150980,863,20950
2017,Tehama ,6.366666667,1624.166667,51261,110628,54,17425
2017,Trinity ,6.191666667,299.1666667,11655,20392,0,4182
2017,Tulare ,10.44166667,21375,615117,1424241,973,97429
2017,Tuolumne ,5.391666667,1153.333333,34081,59816,0,14289
2017,Ventura ,4.5,19058.33333,423860,841747,1311,124330
2017,Yolo ,5.091666667,5425,119934,228856,145,42470
2017,Yuba ,7.433333333,2125,71749,154983,18,17734
2018,Alameda ,3.666666667,25808.33333,657770,1211837,3230,237616
2018,Alpine ,6.233333333,24.16666667,895,1563,0,173
2018,Amador ,4.966666667,602.5,18260,32652,408,8671
2018,Butte ,5.783333333,5183.333333,202465,366744,1,58932
2018,Calaveras ,4.725,859.1666667,32796,58397,0,10419
2018,Colusa ,14.30833333,1440.833333,7891,16937,0,4570
2018,Contra Costa ,3.825,18100,365473,719623,1564,159075
2018,Del Norte ,6.433333333,560.8333333,30288,60196,55,7128
2018,El Dorado ,4.366666667,3333.333333,76800,131778,922,32491
2018,Fresno ,8.525,33950,1113105,2550334,0,202182
2018,Glenn ,7.458333333,843.3333333,17896,39820,0,7264
2018,Humboldt ,4.183333333,2275,142825,236433,67,39194
2018,Imperial ,19.53333333,13441.66667,202722,478736,0,30622
2018,Inyo ,4.366666667,340.8333333,12251,23086,2451,5523
2018,Kern ,9.208333333,31341.66667,805729,1847707,288,176323
2018,Kings ,8.891666667,4558.333333,126270,280079,0,27743
2018,Lake ,5.783333333,1547.5,75362,136988,813,18512
2018,Lassen ,5.533333333,479.1666667,17822,35053,11630,6085
2018,Los Angeles ,4.758333333,235208.3333,6598710,12855780,0,1861025
2018,Madera ,8.1,4375,133027,319874,270,29616
2018,Marin ,2.883333333,3433.333333,71700,116545,0,37457
2018,Mariposa ,5.9,412.5,12279,22352,32,5221
2018,Mendocino ,4.525,1586.666667,73508,135632,122,23703
2018,Merced ,9.383333333,9733.333333,272861,620170,0,54681
2018,Modoc ,8.141666667,239.1666667,7177,14619,436,2745
2018,Mono ,4.45,342.5,4645,8030,300,2836
2018,Monterey ,7.25,14233.33333,232004,509000,249,69641
2018,Napa ,3.641666667,2200,34842,68711,6936,22150
2018,Nevada ,4.116666667,1713.333333,49724,84647,51,23309
2018,Orange ,3.483333333,48116.66667,1308294,2601930,0,456125
2018,Placer ,3.858333333,5966.666667,100211,180817,1653,63246
2018,Plumas ,8.966666667,596.6666667,13703,24753,59,5280
2018,Riverside ,5.241666667,48691.66667,1391501,3022040,1888,411258
2018,Sacramento ,4.658333333,27425,1135985,2360898,156,305200
2018,San Benito ,5.775,1575,25373,54532,228,8089
2018,San Bernardino ,4.933333333,39375,1873355,4041653,2086,380592
2018,San Diego ,4.016666667,53450,1589032,3108881,6419,560435
2018,San Francisco ,2.925,13716.66667,393002,579342,2462,139982
2018,San Joaquin ,6.991666667,19916.66667,544987,1188909,1210,134073
2018,San Luis Obispo ,3.6,4241.666667,110076,189069,0,55548
2018,San Mateo ,2.725,10166.66667,147714,278205,0,86301
2018,Santa Barbara ,4.541666667,8566.666667,239135,459825,978,75436
2018,Santa Clara ,3.225,27725,511149,965947,177,211802
2018,Santa Cruz ,5.708333333,7091.666667,171251,297420,272,46293
2018,Shasta ,5.8,3708.333333,145270,269108,119,47722
2018,Sierra ,6.525,76.66666667,1691,2810,7847,770
2018,Siskiyou ,7.275,1180,37835,76721,193,14108
2018,Solano ,4.775,8283.333333,242293,446253,251,72319
2018,Sonoma ,3.391666667,7275,193914,334264,466,92522
2018,Stanislaus ,7.483333333,15825,442263,919160,152,107497
2018,Sutter ,8.716666667,3450,61602,139754,2583,20478
2018,Tehama ,6.366666667,1469.166667,49854,106040,0,17814
2018,Trinity ,6.191666667,270,11666,19820,0,4475
2018,Tulare ,10.44166667,19958.33333,598911,1370533,933,95072
2018,Tuolumne ,5.391666667,994.1666667,32300,55821,135,14034
2018,Ventura ,4.5,16283.33333,404070,784201,1776,120684
2018,Yolo ,5.091666667,4641.666667,119409,214260,80,40923
2018,Yuba ,7.433333333,1883.333333,72407,154013,1,17200
2019,Alameda ,2.916666667,24683.33333,653496,1139902,4130,
2019,Alpine ,5.15,27.5,822,1335,0,
2019,Amador ,3.841666667,573.3333333,16236,28457,1866,
2019,Butte ,5.125,5091.666667,183266,318347,0,
2019,Calaveras ,3.783333333,812.5,30320,52339,0,
2019,Colusa ,12.825,1406.666667,7524,15794,0,
2019,Contra Costa ,3.066666667,17250,349246,661016,1922,
2019,Del Norte ,5.741666667,555.8333333,30297,56152,19,
2019,El Dorado ,3.508333333,3233.333333,72391,120674,1200,
2019,Fresno ,7.241666667,32658.33333,1082790,2477507,143,
2019,Glenn ,6.133333333,796.6666667,17452,36142,0,
2019,Humboldt ,3.6,2258.333333,145627,231241,44,
2019,Imperial ,18.21666667,13016.66667,193285,438315,0,
2019,Inyo ,3.558333333,311.6666667,10672,19657,1805,
2019,Kern ,7.758333333,30208.33333,765353,1690384,0,
2019,Kings ,7.891666667,4566.666667,120786,260527,0,
2019,Lake ,5.033333333,1471.666667,76535,130824,457,
2019,Lassen ,4.591666667,454.1666667,17652,33134,14336,
2019,Los Angeles ,4.441666667,227291.6667,6779878,12349756,0,
2019,Madera ,6.916666667,4308.333333,122273,286453,0,
2019,Marin ,2.275,3183.333333,63174,98362,0,
2019,Mariposa ,4.616666667,350.8333333,12486,22042,74,
2019,Mendocino ,3.975,1545.833333,70102,124400,0,
2019,Merced ,8.066666667,9350,261524,568496,0,
2019,Modoc ,7.116666667,224.1666667,7567,14802,721,
2019,Mono ,3.683333333,312.5,3946,6770,110,
2019,Monterey ,6.266666667,13808.33333,200061,423626,521,
2019,Napa ,2.858333333,2100,31860,59361,4631,
2019,Nevada ,3.333333333,1616.666667,51194,83661,494,
2019,Orange ,2.775,45100,1162235,2214171,0,
2019,Placer ,3.1,5833.333333,91680,169663,3519,
2019,Plumas ,7.766666667,606.6666667,13473,23341,43,
2019,Riverside ,4.183333333,46158.33333,1292908,2677126,1279,
2019,Sacramento ,3.658333333,26100,1122540,2250445,0,
2019,San Benito ,5.058333333,1583.333333,23824,49060,26,
2019,San Bernardino ,3.825,37016.66667,1717604,3602212,2648,
2019,San Diego ,3.191666667,50691.66667,1539771,2878757,3732,
2019,San Francisco ,2.175,12775,433451,621066,3974,
2019,San Joaquin ,5.891666667,19225,498319,1044372,1267,
2019,San Luis Obispo ,2.85,4008.333333,103816,171927,15,
2019,San Mateo ,2.041666667,9391.666667,130286,232593,65,
2019,Santa Barbara ,3.7,8050,234437,427658,1869,
2019,Santa Clara ,2.5,26191.66667,492702,866597,0,
2019,Santa Cruz ,4.775,6766.666667,159373,260378,379,
2019,Shasta ,4.666666667,3491.666667,149711,266849,0,
2019,Sierra ,5.358333333,70.83333333,1576,2581,8602,
2019,Siskiyou ,6.508333333,1119.166667,38680,74533,661,
2019,Solano ,3.766666667,7866.666667,225570,407309,36,
2019,Sonoma ,2.683333333,6958.333333,164354,273289,768,
2019,Stanislaus ,6.05,14708.33333,403517,808484,230,
2019,Sutter ,7.325,3350,57296,125165,752,
2019,Tehama ,5.55,1422.5,51855,103655,0,
2019,Trinity ,5.508333333,260,11042,18331,10,
2019,Tulare ,9.616666667,19616.66667,556448,1242753,670,
2019,Tuolumne ,4.483333333,950,31861,51498,1,
2019,Ventura ,3.6,15233.33333,369326,698236,1324,
2019,Yolo ,4.083333333,4441.666667,121521,205094,479,
2019,Yuba ,6.058333333,1808.333333,73215,149068,88,
2020,Alameda ,7.5,60860,356433,599888,15010,
2020,Alpine ,12.16,64,396,648,159,
2020,Amador ,8.82,1276,7775,13418,441,
2020,Butte ,9.36,8880,89538,149398,38,
2020,Calaveras ,7.86,1630,14965,25934,0,
2020,Colusa ,22.12,2410,4042,8400,30,
2020,Contra Costa ,7.7,41700,180415,333687,6389,
2020,Del Norte ,9.36,886,15641,28005,532,
2020,El Dorado ,8.48,7700,36475,59256,4251,
2020,Fresno ,12.04,54180,488916,1208925,26,
2020,Glenn ,10.62,1286,8508,17158,227,
2020,Humboldt ,7.72,4760,72534,113026,225,
2020,Imperial ,22.34,16100,91831,199169,539,
2020,Inyo ,7.74,640,5405,9804,3916,
2020,Kern ,13.36,50780,374068,802431,791,
2020,Kings ,12.92,7440,59195,124343,0,
2020,Lake ,10.24,2760,38527,63886,0,
2020,Lassen ,8.12,754,8808,15912,136570,
2020,Los Angeles ,11.34,547460,3589694,6217057,1095,
2020,Madera ,11.74,7360,60582,137450,1907,
2020,Marin ,5.86,7700,36483,55624,2217,
2020,Mariposa ,11.24,850,6783,11605,452,
2020,Mendocino ,8.68,3258,35153,60180,339,
2020,Merced ,13.72,15800,126786,267951,584,
2020,Modoc ,11.22,346,3867,7250,5581,
2020,Mono ,13.88,950,2206,3600,2093,
2020,Monterey ,13.84,28800,100654,209845,396,
2020,Napa ,8.26,5980,17777,31489,52078,
2020,Nevada ,8.3,3604,25590,40649,1070,
2020,Orange ,7.54,117640,595154,1086942,67,
2020,Placer ,7.2,13160,45886,75728,16631,
2020,Plumas ,14.56,1024,6652,11346,0,
2020,Riverside ,9.02,98600,637931,1267710,12297,
2020,Sacramento ,8.2,57360,564882,1105630,1133,
2020,San Benito ,10.94,3480,12021,23926,0,
2020,San Bernardino ,8.04,76100,817261,1667796,15152,
2020,San Diego ,8.14,127160,796370,1444339,59038,
2020,San Francisco ,6.58,36820,252474,352771,35404,
2020,San Joaquin ,11.22,36440,242368,492449,3715,
2020,San Luis Obispo ,7.32,9840,53196,85706,0,
2020,San Mateo ,5.9,25700,66839,114623,1949,
2020,Santa Barbara ,8.36,17720,120402,214351,10538,
2020,Santa Clara ,6.26,64200,263620,437444,0,
2020,Santa Cruz ,10.4,14160,81807,129803,4605,
2020,Shasta ,9.28,6700,72478,123392,0,
2020,Sierra ,9.78,118,874,1342,27276,
2020,Siskiyou ,11.32,1870,20089,37011,4555,
2020,Solano ,8.46,17200,114844,198644,670,
2020,Sonoma ,7.32,18380,87306,140491,2107,
2020,Stanislaus ,11.04,26220,195697,378994,4101,
2020,Sutter ,12.62,5780,28431,59239,1663,
2020,Tehama ,9.48,2388,26240,50217,542,
2020,Trinity ,9.36,410,5677,9273,0,
2020,Tulare ,14.98,29900,259648,576319,1046,
2020,Tuolumne ,10.04,2140,16230,25526,22,
2020,Ventura ,7.94,32920,180053,330318,10454,
2020,Yolo ,7.56,7940,63780,102471,981,
2020,Yuba ,10.74,3240,36314,71646,82,
